person_id,home_geography_id,destination_geography_id,age_years,sex,employed,income_monthly_inr,permitted_modes,purpose,initial_mode,departure_s,activity_duration_s,source
baseline_368,27:519:99999:802794:0837:000000,27:518:99999:802794:1459:000000,23,female,False,29323.970988710913,"walk,pt,taxi,auto_rickshaw",other,pt,41193.86707520401,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_369,27:520:04179:554352:0000:000000,27:520:04179:554281:0000:000000,19,male,True,26290.503417591302,"walk,pt,taxi,auto_rickshaw",work,pt,31517.024549803416,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_370,27:517:04158:551579:0000:000000,27:517:04158:551594:0000:000000,38,male,False,42669.275262207084,"walk,pt,bike,taxi,auto_rickshaw",other,walk,38701.86427206955,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_371,27:518:99999:802794:1352:000000,27:518:99999:802794:1352:000000,5,male,False,26167.97263236708,"walk,pt",home_only,,0,0,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_372,27:519:99999:802794:0732:000000,27:519:99999:802794:0732:000000,28,male,False,18741.92333251843,"walk,pt,taxi,auto_rickshaw",other,pt,37399.640215816886,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_373,27:518:99999:802794:2385:000000,27:518:99999:802794:1350:000000,43,female,False,23073.923425503184,"walk,pt,taxi,auto_rickshaw",other,walk,38588.027269588325,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_374,27:518:99999:802794:1459:000000,27:518:99999:802794:1459:000000,13,female,False,5784.949499773304,"walk,pt",education,pt,31410.98063370506,21600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_375,27:518:99999:802794:2384:000000,27:518:99999:802794:2080:000000,55,female,False,51389.02013778102,"walk,pt,car,taxi,ride,auto_rickshaw",other,car,38019.59668155286,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_376,27:519:99999:802794:0732:000000,27:518:99999:802794:1249:000000,55,male,True,15744.55547277502,"walk,pt,motorbike,taxi,auto_rickshaw",work,motorbike,33215.581812838886,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_377,27:518:99999:802794:1874:000000,27:518:99999:802794:2385:000000,39,male,True,10969.15279795671,"walk,pt,bike,taxi,auto_rickshaw",work,walk,34526.284510318146,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_378,27:518:99999:802794:1978:000000,27:518:99999:802794:2080:000000,33,female,True,19833.161429345033,"walk,pt,taxi,auto_rickshaw",work,walk,30442.397493035398,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_379,27:518:99999:802794:2487:000000,27:518:99999:802794:1667:000000,59,male,True,33090.11122151747,"walk,pt,motorbike,taxi,auto_rickshaw",work,pt,28974.646699776826,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_380,27:518:99999:802794:1668:000000,27:518:99999:802794:1975:000000,40,female,True,29905.477806784325,"walk,pt,bike,taxi,auto_rickshaw",work,taxi,31635.717451548964,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_381,27:519:99999:802794:0933:000000,27:518:99999:802794:1564:000000,21,female,True,71622.80851732842,"walk,pt,taxi,auto_rickshaw",work,walk,35038.77186266724,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_382,27:519:99999:802794:0933:000000,27:518:99999:802794:1043:000000,31,female,True,36845.763919227684,"walk,pt,taxi,auto_rickshaw",work,taxi,34678.9038074323,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_383,27:518:99999:802794:1565:000000,27:518:99999:802794:1565:000000,5,male,False,47312.655940797566,"walk,pt,ride",home_only,,0,0,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_384,27:518:99999:802794:1357:000000,27:518:99999:802794:1357:000000,5,male,False,58992.98855701035,"walk,pt",home_only,,0,0,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_385,27:518:99999:802794:2080:000000,27:518:99999:802794:1978:000000,19,male,False,25855.74889286719,"walk,pt,taxi,auto_rickshaw",other,auto_rickshaw,36928.24982185183,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_386,27:517:04167:552748:0000:000000,27:517:04167:552748:0000:000000,16,female,False,14409.88890080971,"walk,pt,bike",education,walk,31939.363831751853,21600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_387,27:518:99999:802794:1769:000000,27:518:99999:802794:1667:000000,23,female,True,19025.130062847136,"walk,pt,taxi,auto_rickshaw",work,auto_rickshaw,32007.211769455018,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_388,27:517:04162:552162:0000:000000,27:517:04162:552070:0000:000000,31,male,False,46872.60138475073,"walk,pt,taxi,auto_rickshaw",other,taxi,42670.05558493324,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_389,27:519:99999:802794:0732:000000,27:519:99999:802794:0732:000000,8,male,False,60060.98799665622,"walk,pt,bike",education,walk,29752.352487981694,21600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_390,27:517:04167:552812:0000:000000,27:517:04171:553263:0000:000000,27,male,True,22781.836236563395,"walk,pt,taxi,auto_rickshaw",work,taxi,30647.309094232987,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_391,27:518:99999:802794:2080:000000,27:519:99999:802794:0732:000000,8,male,False,22185.731023970115,"walk,pt",education,pt,27551.23442177715,21600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_392,27:520:04177:554199:0000:000000,27:520:04177:554199:0000:000000,4,male,False,35227.86751294544,"walk,pt",home_only,,0,0,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_393,27:519:99999:802794:0416:000000,27:519:99999:802794:0935:000000,42,male,True,25837.536572412166,"walk,pt,motorbike,taxi,auto_rickshaw",work,pt,35208.008941857675,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_394,27:517:04168:552983:0000:000000,27:517:04168:552985:0000:000000,41,male,False,65214.73185502127,"walk,pt,taxi,auto_rickshaw",other,auto_rickshaw,36381.07677752476,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_395,27:518:99999:802794:1564:000000,27:518:99999:802794:1562:000000,20,male,True,28916.49488243125,"walk,pt,car,bike,taxi,ride,auto_rickshaw",work,bike,35710.768636515044,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_396,27:518:99999:802794:1564:000000,27:518:99999:802794:1459:000000,10,male,False,20615.912083765612,"walk,pt",education,walk,31136.579377053582,21600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_397,27:520:04177:554100:0000:000000,27:519:99999:802794:0417:000000,41,male,True,19194.868744938005,"walk,pt,taxi,auto_rickshaw",work,walk,32469.56149867952,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_398,27:518:99999:802794:2080:000000,27:518:99999:802794:2384:000000,51,female,True,43235.24592816482,"walk,pt,car,taxi,ride,auto_rickshaw",work,ride,35673.70709597941,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_399,27:517:04157:551547:0000:000000,27:517:04157:551573:0000:000000,37,female,True,18126.455368308056,"walk,pt,taxi,auto_rickshaw",work,taxi,31458.6687784856,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_400,27:519:99999:802794:0837:000000,27:518:99999:802794:2080:000000,25,male,False,16164.319026881487,"walk,pt,taxi,auto_rickshaw",other,pt,36448.11483690818,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_401,27:518:99999:802794:1048:000000,27:518:99999:802794:1352:000000,16,male,False,53409.09053210897,"walk,pt",education,pt,31652.34496585933,21600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_402,27:517:04161:551988:0000:000000,27:517:04161:551997:0000:000000,31,male,True,10781.44384439751,"walk,pt,taxi,auto_rickshaw",work,pt,35160.61121176059,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_403,27:519:99999:802794:0630:000000,27:519:99999:802794:0836:000000,38,female,True,42347.35846243617,"walk,pt,taxi,auto_rickshaw",work,pt,30785.83947340277,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_404,27:520:04179:554327:0000:000000,27:520:04177:554141:0000:000000,13,female,False,18389.895429754393,"walk,pt,bike,ride",education,pt,29904.565048165055,21600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_405,27:518:99999:802794:2179:000000,27:519:99999:802794:0732:000000,68,female,False,43531.00393286176,"walk,pt,taxi,auto_rickshaw",other,taxi,36155.89379599819,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_406,27:518:99999:802794:1978:000000,27:518:99999:802794:1459:000000,74,male,False,44279.52688033592,"walk,pt,taxi,auto_rickshaw",other,walk,40714.29816028929,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_407,27:518:99999:802794:1562:000000,27:518:99999:802794:2385:000000,26,male,True,50392.29723897509,"walk,pt,taxi,auto_rickshaw",work,auto_rickshaw,33684.12393616655,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_408,27:517:04167:552876:0000:000000,27:517:04167:552883:0000:000000,49,male,True,7808.826871306658,"walk,pt,taxi,auto_rickshaw",work,walk,32369.039455840164,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_409,27:518:99999:802794:2487:000000,27:518:99999:802794:1460:000000,49,female,False,13431.250189791415,"walk,pt,bike,taxi,auto_rickshaw",other,pt,40358.12155921321,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_410,27:518:99999:802794:1773:000000,27:518:99999:802794:2384:000000,41,male,True,19024.654717595135,"walk,pt,taxi,auto_rickshaw",work,walk,28926.833487178483,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_411,27:518:99999:802794:1977:000000,27:518:99999:802794:1978:000000,50,male,True,9137.394091868255,"walk,pt,taxi,auto_rickshaw",work,walk,29290.875090298723,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_412,27:519:99999:802794:0933:000000,27:519:99999:802794:0933:000000,34,female,True,34229.32778070115,"walk,pt,taxi,auto_rickshaw",work,auto_rickshaw,31106.100917351774,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_413,27:518:99999:802794:1255:000000,27:518:99999:802794:2282:000000,21,male,False,26025.587263006408,"walk,pt,motorbike,taxi,auto_rickshaw",other,auto_rickshaw,42290.816730230654,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_414,27:517:04168:552990:0000:000000,27:520:04173:553513:0001:000000,35,male,True,58715.342033877314,"walk,pt,taxi,auto_rickshaw",work,taxi,29899.852483902047,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_415,27:517:04166:552687:0001:000000,27:517:04168:552982:0000:000000,79,female,False,55095.15666114942,"walk,pt,taxi,auto_rickshaw",other,pt,40476.83676894283,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_416,27:520:04180:554462:0000:000000,27:520:04180:554462:0000:000000,22,female,False,55589.61994513863,"walk,pt,bike,taxi,auto_rickshaw",other,bike,42338.225016045246,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_417,27:517:04166:552672:0000:000000,27:518:99999:802794:2283:000000,58,female,True,50305.46467457451,"walk,pt,taxi,auto_rickshaw",work,taxi,30411.118780949626,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_418,27:518:99999:802794:1565:000000,27:518:99999:802794:1769:000000,25,female,True,11839.80586973764,"walk,pt,bike,taxi,auto_rickshaw",work,bike,28830.245572781794,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_419,27:518:99999:802794:1564:000000,27:518:99999:802794:1564:000000,93,male,False,47021.420191912206,"walk,pt,motorbike,taxi,auto_rickshaw",other,taxi,36669.53347490477,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_420,27:519:99999:802794:0732:000000,27:519:99999:802794:0933:000000,55,female,False,43010.866264836244,"walk,pt,taxi,auto_rickshaw",other,auto_rickshaw,38287.31909433282,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_421,27:517:04160:551900:0000:000000,27:517:04160:551859:0000:000000,49,female,True,62807.34221461791,"walk,pt,motorbike,taxi,auto_rickshaw",work,auto_rickshaw,30051.661968156885,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_422,27:518:99999:802794:2179:000000,27:518:99999:802794:2080:000000,20,female,False,25513.356090888352,"walk,pt,taxi,auto_rickshaw",other,walk,38336.6062550602,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_423,27:520:04173:553485:0000:000000,27:520:04173:553466:0000:000000,13,female,False,38528.67970106669,"walk,pt",education,pt,27678.94399307104,21600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_424,27:518:99999:802794:2487:000000,27:518:99999:802794:2486:000000,25,male,False,51978.35163410667,"walk,pt,taxi,auto_rickshaw",other,walk,41445.93999442485,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_425,27:519:99999:802794:0933:000000,27:519:99999:802794:0732:000000,17,male,False,61818.776232796365,"walk,pt",education,walk,32037.324117526,21600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_426,27:520:04178:554254:0000:000000,27:520:04178:554261:0000:000000,9,female,False,19993.312900039404,"walk,pt",education,pt,27349.746845130594,21600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_427,27:520:04175:553789:0000:000000,27:520:04175:553790:0000:000000,12,female,False,10576.990869393547,"walk,pt",education,walk,27754.58469909702,21600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_428,27:517:04164:552418:0000:000000,27:517:04166:552549:0000:000000,43,female,False,30257.089258855314,"walk,pt,motorbike,taxi,auto_rickshaw",other,pt,42251.07332180627,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_429,27:518:99999:802794:2384:000000,27:518:99999:802794:2179:000000,28,male,False,8074.969198729729,"walk,pt,taxi,auto_rickshaw",other,taxi,41963.155828057155,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_430,27:519:99999:802794:0836:000000,27:519:99999:802794:0837:000000,79,female,False,62083.59966123602,"walk,pt,car,taxi,ride,auto_rickshaw",other,taxi,42975.99397307152,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_431,27:518:99999:802794:1975:000000,27:518:99999:802794:1048:000000,64,male,True,30301.392795523177,"walk,pt,taxi,auto_rickshaw",work,walk,30488.496451610437,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_432,27:518:99999:802794:1048:000000,27:518:99999:802794:1249:000000,41,female,True,17011.959901072412,"walk,pt,taxi,auto_rickshaw",work,pt,30644.742365258,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_433,27:519:99999:802794:0933:000000,27:518:99999:802794:2179:000000,58,male,True,31101.473141002803,"walk,pt,taxi,auto_rickshaw",work,pt,33549.675796829164,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_434,27:518:99999:802794:1769:000000,27:518:99999:802794:1668:000000,25,male,False,32973.81785064401,"walk,pt,car,motorbike,taxi,ride,auto_rickshaw",other,taxi,39581.80580354929,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_435,27:519:99999:802794:0420:000000,27:519:99999:802794:0934:000000,37,male,True,57240.11643664018,"walk,pt,car,taxi,ride,auto_rickshaw",work,auto_rickshaw,33252.49307787007,28800,synthetic_from_historical_marginals_and_provisional_assumptions
