parent_type,parent_id,parent_relation_type,member_sequence,member_role,referenced_type,referenced_id,reason
relation,2862636,route,295,,way,1315889539,absent_entity
relation,2862636,route,296,,way,1315889540,absent_entity
relation,2862636,route,297,,way,1315889541,absent_entity
relation,2862636,route,298,,way,200570253,absent_entity
relation,2862636,route,299,,way,1449993629,absent_entity
relation,2862636,route,300,,way,1449993628,absent_entity
relation,2862636,route,301,,way,758683201,absent_entity
relation,2862636,route,302,,way,758683202,absent_entity
relation,2862636,route,303,,way,842713880,absent_entity
relation,2862636,route,304,,way,758683196,absent_entity
relation,2862636,route,305,,way,200570294,absent_entity
relation,2862636,route,306,,way,28809300,absent_entity
relation,2862636,route,307,,way,200570242,absent_entity
relation,2862636,route,308,,way,862568926,absent_entity
relation,2862636,route,309,,way,1008774151,absent_entity
relation,2862636,route,310,,way,1008774152,absent_entity
relation,2862636,route,311,,way,219936857,absent_entity
relation,2862636,route,312,,way,219936858,absent_entity
relation,2862636,route,313,,way,1530250121,absent_entity
relation,2862636,route,314,,way,1530250118,absent_entity
relation,2862636,route,315,,way,862568929,absent_entity
relation,2862636,route,316,,way,1290002698,absent_entity
relation,2862636,route,317,,way,1545072134,absent_entity
relation,2862636,route,318,,way,1545072133,absent_entity
relation,2862636,route,319,,way,967774258,absent_entity
relation,2862636,route,320,,way,1196005866,absent_entity
relation,2862636,route,321,,way,862568930,absent_entity
relation,2862636,route,322,,way,927585120,absent_entity
relation,2862636,route,323,,way,927585123,absent_entity
relation,2862636,route,324,,way,862568932,absent_entity
relation,2862636,route,325,,way,862568933,absent_entity
relation,2862636,route,326,,way,932873663,absent_entity
relation,2862636,route,327,,way,932873662,absent_entity
relation,2862636,route,328,,way,200570237,absent_entity
relation,2862636,route,329,,way,44361141,absent_entity
relation,2862636,route,330,,way,182516804,absent_entity
relation,2862636,route,331,,way,182516800,absent_entity
relation,2862636,route,332,,way,178201909,absent_entity
relation,2862636,route,333,,way,178201904,absent_entity
relation,2862636,route,334,,way,204581774,absent_entity
relation,2862636,route,335,,way,204581776,absent_entity
relation,2862636,route,336,,way,207376697,absent_entity
relation,2862636,route,337,,way,207376695,absent_entity
relation,2862636,route,338,,way,219926173,absent_entity
relation,2862636,route,339,,way,219926176,absent_entity
relation,2862636,route,340,,way,872753640,absent_entity
relation,2862636,route,341,,way,872753641,absent_entity
relation,2862636,route,342,,way,809069789,absent_entity
relation,2862636,route,343,,way,70027053,absent_entity
relation,2862636,route,344,,way,259505819,absent_entity
relation,2862636,route,345,,way,172933094,absent_entity
relation,2862636,route,346,,way,1320687904,absent_entity
relation,2862636,route,347,,way,1320687901,absent_entity
relation,2862636,route,348,,way,1202235377,absent_entity
relation,2862636,route,349,,way,1320687897,absent_entity
relation,2862636,route,350,,way,1320687900,absent_entity
relation,2862636,route,351,,way,182389637,absent_entity
relation,2862636,route,352,,way,182389634,absent_entity
relation,2862636,route,353,,way,182389636,absent_entity
relation,2862636,route,354,,way,172933084,absent_entity
relation,2862636,route,355,,way,1361656227,absent_entity
relation,2862636,route,356,,way,1361656224,absent_entity
relation,2862636,route,357,,way,1361656226,absent_entity
relation,2862636,route,358,,way,1361656223,absent_entity
relation,2862636,route,359,,way,1361655514,absent_entity
relation,2862636,route,360,,way,1361655511,absent_entity
relation,2862636,route,361,,way,1361655517,absent_entity
relation,2862636,route,362,,way,1361655510,absent_entity
relation,2862636,route,363,,way,1361654834,absent_entity
relation,2862636,route,364,,way,1361654824,absent_entity
relation,2862636,route,365,,way,1361654829,absent_entity
relation,2862636,route,366,,way,1361654832,absent_entity
relation,2862636,route,367,,way,1361654828,absent_entity
relation,2862636,route,368,,way,203134421,absent_entity
relation,2862636,route,369,,way,203134429,absent_entity
relation,2862636,route,370,,way,203134418,absent_entity
relation,2862636,route,371,,way,203134427,absent_entity
relation,2862636,route,372,,way,172933060,absent_entity
relation,2862636,route,373,,way,203134417,absent_entity
relation,2862636,route,374,,way,203134432,absent_entity
relation,2862636,route,375,,way,203134414,absent_entity
relation,2862636,route,376,,way,203134428,absent_entity
relation,2862636,route,377,,way,203134415,absent_entity
relation,2862636,route,378,,way,203134406,absent_entity
relation,2862636,route,379,,way,203134422,absent_entity
relation,2862636,route,380,,way,203134405,absent_entity
relation,2862636,route,381,,way,967644573,absent_entity
relation,2862636,route,382,,way,203134425,absent_entity
relation,2862636,route,383,,way,1361648186,absent_entity
relation,2862636,route,384,,way,1361648190,absent_entity
relation,2862636,route,385,,way,1361648187,absent_entity
relation,2862636,route,386,,way,1361648188,absent_entity
relation,2862636,route,387,,way,203134423,absent_entity
relation,2862636,route,388,,way,1361647088,absent_entity
relation,2862636,route,389,,way,1361647086,absent_entity
relation,2862636,route,390,,way,1361647084,absent_entity
relation,2862636,route,391,,way,1361647083,absent_entity
relation,2862636,route,392,,way,180051101,absent_entity
relation,2862636,route,393,,way,180051081,absent_entity
relation,2862636,route,394,,way,219908054,absent_entity
relation,2862636,route,395,,way,219908056,absent_entity
relation,2862636,route,396,,way,1361644798,absent_entity
relation,2862636,route,397,,way,1361644797,absent_entity
relation,2862636,route,398,,way,1361644794,absent_entity
relation,2862636,route,399,,way,1361644792,absent_entity
relation,2862636,route,400,,way,182186141,absent_entity
relation,2862636,route,401,,way,1020354980,absent_entity
relation,2862636,route,402,,way,182183028,absent_entity
relation,2862636,route,403,,way,219906937,absent_entity
relation,2862636,route,404,,way,1361643907,absent_entity
relation,2862636,route,405,,way,1361643902,absent_entity
relation,2862636,route,406,,way,1361643903,absent_entity
relation,2862636,route,407,,way,1361643905,absent_entity
relation,2862636,route,408,,way,219906940,absent_entity
relation,2862636,route,409,,way,219905978,absent_entity
relation,2862636,route,410,,way,219905981,absent_entity
relation,2862636,route,411,,way,180051105,absent_entity
relation,2862636,route,412,,way,180051089,absent_entity
relation,2862636,route,413,,way,219905977,absent_entity
relation,2862636,route,414,,way,219905972,absent_entity
relation,2862636,route,415,,way,219905979,absent_entity
relation,2862636,route,416,,way,219905971,absent_entity
relation,2862636,route,417,,way,1361642988,absent_entity
relation,2862636,route,418,,way,1361642983,absent_entity
relation,2862636,route,419,,way,1361642985,absent_entity
relation,2862636,route,420,,way,1361642982,absent_entity
relation,2862636,route,421,,way,1361642473,absent_entity
relation,2862636,route,422,,way,1361642467,absent_entity
relation,2862636,route,423,,way,1361642471,absent_entity
relation,2862636,route,424,,way,1361642466,absent_entity
relation,2862636,route,425,,way,1361642134,absent_entity
relation,2862636,route,426,,way,1361642135,absent_entity
relation,2862636,route,427,,way,1361642139,absent_entity
relation,2862636,route,428,,way,1361642132,absent_entity
relation,2862636,route,429,,way,1361641167,absent_entity
relation,2862636,route,430,,way,1361641161,absent_entity
relation,2862636,route,431,,way,1361641165,absent_entity
relation,2862636,route,432,,way,1361641160,absent_entity
relation,2862636,route,433,,way,219886485,absent_entity
relation,2862636,route,434,,way,1361641151,absent_entity
relation,2862636,route,435,,way,1361641158,absent_entity
relation,2862636,route,436,,way,1361641154,absent_entity
relation,2862636,route,437,,way,1361641156,absent_entity
relation,2862636,route,438,,way,219886483,absent_entity
relation,2862636,route,439,,way,219885863,absent_entity
relation,2862636,route,440,,way,1361638168,absent_entity
relation,2862636,route,441,,way,1361638162,absent_entity
relation,2862636,route,442,,way,1361638163,absent_entity
relation,2862636,route,443,,way,1361638166,absent_entity
relation,2887077,route,1,forward,way,376569030,absent_entity
relation,2887077,route,2,forward,way,376569035,absent_entity
relation,2887077,route,3,forward,way,376569032,absent_entity
relation,2887077,route,4,forward,way,376569034,absent_entity
relation,2887077,route,5,forward,way,376569036,absent_entity
relation,2887077,route,6,forward,way,376569033,absent_entity
relation,2887077,route,7,,way,217965511,absent_entity
relation,2887077,route,8,,way,217965518,absent_entity
relation,2887077,route,9,,way,217965501,absent_entity
relation,2887077,route,10,,way,908965066,absent_entity
relation,2887077,route,11,,way,217965515,absent_entity
relation,2887077,route,12,,way,908965067,absent_entity
relation,2887077,route,13,,way,217965500,absent_entity
relation,2887077,route,14,,way,217965509,absent_entity
relation,2887077,route,15,,way,217965502,absent_entity
relation,2887077,route,16,,way,217965517,absent_entity
relation,2887077,route,17,,way,1513410737,absent_entity
relation,2887077,route,18,,way,217965508,absent_entity
relation,2887077,route,19,,way,1513410733,absent_entity
relation,2887077,route,20,,way,217965507,absent_entity
relation,2887077,route,21,,way,217965519,absent_entity
relation,2887077,route,22,,way,217965504,absent_entity
relation,2887077,route,23,,way,217965513,absent_entity
relation,2887077,route,24,,way,217965506,absent_entity
relation,2887077,route,25,,way,217965516,absent_entity
relation,2887077,route,26,backward,way,385040187,absent_entity
relation,2887077,route,27,backward,way,385040189,absent_entity
relation,2887077,route,28,,way,319293434,absent_entity
relation,2887077,route,29,,way,319293436,absent_entity
relation,2887077,route,30,,way,197956769,absent_entity
relation,2887077,route,31,,way,836784294,absent_entity
relation,2887077,route,32,,way,1346319344,absent_entity
relation,2887077,route,33,,way,1346319343,absent_entity
relation,2887077,route,34,,way,680559987,absent_entity
relation,2887077,route,35,,way,836784292,absent_entity
relation,2887077,route,36,,way,841767736,absent_entity
relation,2887077,route,37,,way,841767746,absent_entity
relation,2887077,route,38,,way,217963075,absent_entity
relation,2887077,route,39,,way,217965510,absent_entity
relation,2887077,route,40,,way,217965503,absent_entity
relation,2887077,route,41,,way,217965514,absent_entity
relation,2887077,route,42,,way,240809054,absent_entity
relation,2887077,route,43,,way,217965512,absent_entity
relation,2887077,route,44,,way,299906021,absent_entity
relation,2887077,route,45,,way,299906022,absent_entity
relation,2887077,route,46,,way,217965498,absent_entity
relation,2887077,route,47,,way,1346346656,absent_entity
relation,2887077,route,48,,way,1346346654,absent_entity
relation,2887077,route,49,,way,1346346655,absent_entity
relation,2887077,route,50,,way,1346346652,absent_entity
relation,2887077,route,51,,way,217965505,absent_entity
relation,2887077,route,52,,way,1270896297,absent_entity
relation,2887077,route,53,,way,319293433,absent_entity
relation,2887077,route,54,,way,432315355,absent_entity
relation,2887077,route,55,,way,432315356,absent_entity
relation,2887077,route,56,,way,319293435,absent_entity
relation,2887077,route,57,,way,319293440,absent_entity
relation,2887077,route,58,,way,1241944312,absent_entity
relation,2887077,route,59,,way,319293437,absent_entity
relation,2887077,route,60,,way,217965499,absent_entity
relation,2887077,route,61,,way,839246233,absent_entity
relation,2887077,route,62,,way,839246234,absent_entity
relation,2887077,route,63,,way,847276863,absent_entity
relation,2887077,route,64,,way,839246239,absent_entity
relation,2887077,route,65,,way,839246240,absent_entity
relation,2887077,route,66,,way,839246242,absent_entity
relation,2887077,route,67,,way,839249221,absent_entity
relation,2887077,route,68,,way,839249220,absent_entity
relation,2887077,route,69,,way,839249218,absent_entity
relation,2887077,route,70,,way,834913065,absent_entity
relation,2887077,route,71,,way,839293245,absent_entity
relation,2887077,route,72,,way,834913066,absent_entity
relation,2887077,route,73,forward,way,249095866,absent_entity
relation,2887077,route,74,,way,482609045,absent_entity
relation,2887077,route,75,forward,way,385035518,absent_entity
relation,2887077,route,76,forward,way,641317277,absent_entity
relation,2887077,route,77,forward,way,385035514,absent_entity
relation,2887077,route,78,forward,way,385035513,absent_entity
relation,2887077,route,79,forward,way,385031194,absent_entity
relation,2887077,route,80,forward,way,385035515,absent_entity
relation,2887077,route,81,,way,839223353,absent_entity
