geography_id,state_code,district_code,subdistrict_code,town_village_code,ward_code,level,name,rural_urban,observation_year,households_count,persons_count,male_persons_count,female_persons_count,persons_age_0_6_count,male_age_0_6_count,female_age_0_6_count,literate_persons_count,workers_count,main_workers_count,main_other_workers_count,marginal_workers_count,marginal_other_workers_count,non_workers_count,male_workers_count,female_workers_count,male_main_workers_count,female_main_workers_count,male_marginal_workers_count,female_marginal_workers_count,marginal_workers_3_to_6_months_count,male_marginal_workers_3_to_6_months_count,female_marginal_workers_3_to_6_months_count,marginal_workers_under_3_months_count,male_marginal_workers_under_3_months_count,female_marginal_workers_under_3_months_count,male_non_workers_count,female_non_workers_count,main_cultivators_count,male_main_cultivators_count,female_main_cultivators_count,main_agricultural_labourers_count,male_main_agricultural_labourers_count,female_main_agricultural_labourers_count,main_household_industry_workers_count,male_main_household_industry_workers_count,female_main_household_industry_workers_count,male_main_other_workers_count,female_main_other_workers_count,marginal_cultivators_count,male_marginal_cultivators_count,female_marginal_cultivators_count,marginal_agricultural_labourers_count,male_marginal_agricultural_labourers_count,female_marginal_agricultural_labourers_count,marginal_household_industry_workers_count,male_marginal_household_industry_workers_count,female_marginal_household_industry_workers_count,male_marginal_other_workers_count,female_marginal_other_workers_count,marginal_3_to_6_months_cultivators_count,male_marginal_3_to_6_months_cultivators_count,female_marginal_3_to_6_months_cultivators_count,marginal_3_to_6_months_agricultural_labourers_count,male_marginal_3_to_6_months_agricultural_labourers_count,female_marginal_3_to_6_months_agricultural_labourers_count,marginal_3_to_6_months_household_industry_workers_count,male_marginal_3_to_6_months_household_industry_workers_count,female_marginal_3_to_6_months_household_industry_workers_count,marginal_3_to_6_months_other_workers_count,male_marginal_3_to_6_months_other_workers_count,female_marginal_3_to_6_months_other_workers_count,marginal_under_3_months_cultivators_count,male_marginal_under_3_months_cultivators_count,female_marginal_under_3_months_cultivators_count,marginal_under_3_months_agricultural_labourers_count,male_marginal_under_3_months_agricultural_labourers_count,female_marginal_under_3_months_agricultural_labourers_count,marginal_under_3_months_household_industry_workers_count,male_marginal_under_3_months_household_industry_workers_count,female_marginal_under_3_months_household_industry_workers_count,marginal_under_3_months_other_workers_count,male_marginal_under_3_months_other_workers_count,female_marginal_under_3_months_other_workers_count,male_literate_persons_count,female_literate_persons_count,illiterate_persons_count,male_illiterate_persons_count,female_illiterate_persons_count,source,source_id,source_sha256,spatial_status
27:517:04163:552356:0000:000000,27,517,04163,552356,0000,VILLAGE,Saye,Rural,2011,75,342,175,167,67,29,38,125,160,152,98,8,5,182,95,65,93,59,2,6,8,2,6,0,0,0,80,102,24,13,11,30,13,17,0,0,0,67,31,2,0,2,1,0,1,0,0,0,2,3,2,0,2,1,0,1,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,83,42,217,92,125,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552357:0000:000000,27,517,04163,552357,0000,VILLAGE,Tamsai,Rural,2011,254,1125,574,551,215,111,104,465,564,335,137,229,185,561,312,252,191,144,121,108,225,121,104,4,0,4,262,299,79,43,36,113,58,55,6,4,2,86,51,17,7,10,27,11,16,0,0,0,103,82,17,7,10,25,11,14,0,0,0,183,103,80,0,0,0,2,0,2,0,0,0,2,0,2,281,184,660,293,367,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552358:0000:000000,27,517,04163,552358,0000,VILLAGE,Netali,Rural,2011,79,388,199,189,65,40,25,214,166,121,68,45,6,222,107,59,95,26,12,33,39,12,27,6,0,6,92,130,8,2,6,42,29,13,3,2,1,62,6,0,0,0,36,4,32,3,2,1,6,0,0,0,0,30,4,26,3,2,1,6,6,0,0,0,0,6,0,6,0,0,0,0,0,0,125,89,174,74,100,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552359:0000:000000,27,517,04163,552359,0000,VILLAGE,Kharshet,Rural,2011,136,688,365,323,90,54,36,395,326,277,12,49,19,362,170,156,149,128,21,28,49,21,28,0,0,0,195,167,130,73,57,135,69,66,0,0,0,7,5,17,2,15,12,7,5,1,1,0,11,8,17,2,15,12,7,5,1,1,0,19,11,8,0,0,0,0,0,0,0,0,0,0,0,0,232,163,293,133,160,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552360:0000:000000,27,517,04163,552360,0000,VILLAGE,Wandivali,Rural,2011,116,544,265,279,87,39,48,261,256,251,22,5,1,288,144,112,141,110,3,2,5,3,2,0,0,0,121,167,2,1,1,227,122,105,0,0,0,18,4,0,0,0,4,2,2,0,0,0,1,0,0,0,0,4,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,157,104,283,108,175,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552361:0000:000000,27,517,04163,552361,0000,VILLAGE,Maswan,Rural,2011,402,1667,825,842,212,108,104,1093,866,401,247,465,106,801,500,366,284,117,216,249,367,154,213,98,62,36,325,476,58,51,7,92,67,25,4,3,1,163,84,15,7,8,311,133,178,33,16,17,60,46,13,5,8,263,103,160,17,6,11,74,40,34,2,2,0,48,30,18,16,10,6,32,20,12,573,520,574,252,322,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552362:0000:000000,27,517,04163,552362,0000,VILLAGE,Gowade,Rural,2011,207,1042,521,521,148,76,72,683,497,245,56,252,18,545,286,211,158,87,128,124,246,127,119,6,1,5,235,310,76,52,24,102,62,40,11,4,7,40,16,75,49,26,129,67,62,30,2,28,10,8,72,48,24,128,67,61,28,2,26,18,10,8,3,1,2,1,0,1,2,0,2,0,0,0,369,314,359,152,207,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552363:0000:000000,27,517,04163,552363,0000,VILLAGE,Pochade,Rural,2011,165,741,365,376,123,60,63,442,373,289,142,84,11,368,205,168,193,96,12,72,82,11,71,2,1,1,160,208,86,73,13,61,37,24,0,0,0,83,59,44,4,40,28,5,23,1,0,1,3,8,44,4,40,28,5,23,0,0,0,10,2,8,0,0,0,0,0,0,1,0,1,1,1,0,239,203,299,126,173,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552364:0000:000000,27,517,04163,552364,0000,VILLAGE,Dhuktan,Rural,2011,635,2850,1410,1440,371,177,194,1755,1280,605,211,675,142,1570,826,454,484,121,342,333,630,324,306,45,18,27,584,986,167,136,31,210,171,39,17,12,5,165,46,70,21,49,448,207,241,15,6,9,108,34,66,19,47,436,205,231,9,4,5,119,96,23,4,2,2,12,2,10,6,2,4,23,12,11,999,756,1095,411,684,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552365:0000:000000,27,517,04163,552365,0000,VILLAGE,Khamloli,Rural,2011,322,1534,769,765,177,96,81,987,866,858,85,8,1,668,455,411,448,410,7,1,8,7,1,0,0,0,314,354,407,211,196,364,171,193,2,2,0,64,21,4,4,0,3,2,1,0,0,0,1,0,4,4,0,3,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,547,440,547,222,325,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552366:0000:000000,27,517,04163,552366,0000,VILLAGE,Bahadoli,Rural,2011,364,1573,792,781,191,94,97,1139,671,600,109,71,23,902,488,183,435,165,53,18,70,52,18,1,1,0,304,598,245,205,40,242,143,99,4,4,0,83,26,30,28,2,18,14,4,0,0,0,11,12,30,28,2,17,13,4,0,0,0,23,11,12,0,0,0,1,1,0,0,0,0,0,0,0,608,531,434,184,250,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552367:0000:000000,27,517,04163,552367,0000,VILLAGE,Haloli,Rural,2011,741,3260,1622,1638,532,280,252,1774,1781,1421,511,360,144,1479,980,801,875,546,105,255,341,98,243,19,7,12,642,837,190,146,44,708,375,333,12,9,3,345,166,48,6,42,165,33,132,3,0,3,66,78,47,6,41,157,28,129,2,0,2,135,64,71,1,0,1,8,5,3,1,0,1,9,2,7,996,778,1486,626,860,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552368:0000:000000,27,517,04163,552368,0000,VILLAGE,Embur Airambi,Rural,2011,405,2072,1024,1048,354,168,186,956,853,593,92,260,85,1219,554,299,444,149,110,150,196,86,110,64,24,40,470,749,431,316,115,66,54,12,4,2,2,72,20,103,30,73,70,20,50,2,2,0,58,27,72,26,46,60,18,42,1,1,0,63,41,22,31,4,27,10,2,8,1,1,0,22,17,5,572,384,1116,452,664,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552369:0000:000000,27,517,04163,552369,0000,VILLAGE,Kude,Rural,2011,224,1047,545,502,155,80,75,643,576,564,92,12,6,471,344,232,333,231,11,1,11,10,1,1,1,0,201,270,185,118,67,284,154,130,3,3,0,58,34,5,4,1,0,0,0,1,1,0,6,0,5,4,1,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,1,1,0,0,0,0,366,277,404,179,225,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552370:0000:000000,27,517,04163,552370,0000,VILLAGE,Bot,Rural,2011,279,1220,575,645,194,88,106,612,729,612,247,117,50,491,367,362,321,291,46,71,105,44,61,12,2,10,208,283,263,151,112,90,45,45,12,6,6,119,128,39,3,36,28,10,18,0,0,0,33,17,34,3,31,22,9,13,0,0,0,49,32,17,5,0,5,6,1,5,0,0,0,1,1,0,348,264,608,227,381,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552371:0000:000000,27,517,04163,552371,0000,VILLAGE,Dahisar T. Manor,Rural,2011,606,2557,1267,1290,368,183,185,1460,1492,1127,445,365,176,1065,788,704,613,514,175,190,313,152,161,52,23,29,479,586,169,100,69,439,222,217,74,44,30,247,198,9,2,7,179,84,95,1,1,0,88,88,8,2,6,130,62,68,1,1,0,174,87,87,1,0,1,49,22,27,0,0,0,2,1,1,815,645,1097,452,645,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552372:0000:000000,27,517,04163,552372,0000,VILLAGE,Sakhare,Rural,2011,388,1652,820,832,224,118,106,1071,946,393,183,553,151,706,527,419,268,125,259,294,410,187,223,143,72,71,293,413,118,79,39,87,47,40,5,3,2,139,44,257,117,140,133,58,75,12,5,7,79,72,251,112,139,116,52,64,10,5,5,33,18,15,6,5,1,17,6,11,2,0,2,118,61,57,591,480,581,229,352,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552373:0000:000000,27,517,04163,552373,0000,VILLAGE,Navaze,Rural,2011,435,1998,997,1001,271,133,138,1320,960,669,132,291,79,1038,586,374,457,212,129,162,261,117,144,30,12,18,411,627,279,193,86,255,151,104,3,3,0,110,22,71,28,43,137,60,77,4,2,2,39,40,63,26,37,116,51,65,4,2,2,78,38,40,8,2,6,21,9,12,0,0,0,1,1,0,738,582,678,259,419,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552374:0000:000000,27,517,04163,552374,0000,VILLAGE,Gundave,Rural,2011,195,850,438,412,137,76,61,549,547,544,187,3,1,303,286,261,285,259,1,2,1,0,1,2,1,1,152,151,311,163,148,44,21,23,2,1,1,100,87,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,313,236,301,125,176,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552375:0000:000000,27,517,04163,552375,0000,VILLAGE,Salivali,Rural,2011,294,1353,694,659,206,108,98,682,741,669,160,72,53,612,407,334,374,295,33,39,49,22,27,23,11,12,287,325,178,92,86,330,162,168,1,1,0,119,41,8,4,4,11,4,7,0,0,0,25,28,8,4,4,10,3,7,0,0,0,31,15,16,0,0,0,1,1,0,0,0,0,22,10,12,406,276,671,288,383,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552376:0000:000000,27,517,04163,552376,0000,VILLAGE,Vehaloli,Rural,2011,72,345,173,172,60,25,35,180,204,31,10,173,6,141,122,82,30,1,92,81,139,81,58,34,11,23,51,90,3,3,0,18,17,1,0,0,0,10,0,12,8,4,155,82,73,0,0,0,2,4,6,5,1,129,75,54,0,0,0,4,1,3,6,3,3,26,7,19,0,0,0,2,1,1,125,55,165,48,117,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552377:0000:000000,27,517,04163,552377,0000,VILLAGE,Saware,Rural,2011,572,3115,1586,1529,542,284,258,1475,1618,1502,44,116,29,1497,828,790,773,729,55,61,101,46,55,15,9,6,758,739,1122,604,518,331,133,198,5,0,5,36,8,44,21,23,41,17,24,2,2,0,15,14,34,16,18,41,17,24,2,2,0,24,11,13,10,5,5,0,0,0,0,0,0,5,4,1,892,583,1640,694,946,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552378:0000:000000,27,517,04163,552378,0000,VILLAGE,Khaire,Rural,2011,62,306,144,162,50,21,29,121,224,195,2,29,0,82,110,114,104,91,6,23,25,3,22,4,3,1,34,48,11,7,4,179,93,86,3,3,0,1,1,2,0,2,26,6,20,1,0,1,0,0,2,0,2,22,3,19,1,0,1,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,73,48,185,71,114,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552379:0000:000000,27,517,04163,552379,0000,VILLAGE,Jansai,Rural,2011,45,217,103,114,38,18,20,88,145,145,2,0,0,72,73,72,73,72,0,0,0,0,0,0,0,0,30,42,38,21,17,105,50,55,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,38,129,53,76,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552380:0000:000000,27,517,04163,552380,0000,VILLAGE,Dhekale,Rural,2011,270,1430,726,704,198,99,99,736,635,397,160,238,147,795,366,269,262,135,104,134,217,94,123,21,10,11,360,435,120,80,40,106,46,60,11,6,5,130,30,31,5,26,51,14,37,9,2,7,83,64,28,3,25,47,13,34,8,1,7,134,77,57,3,2,1,4,1,3,1,1,0,13,6,7,438,298,694,288,406,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552381:0000:000000,27,517,04163,552381,0000,VILLAGE,Warai,Rural,2011,69,287,147,140,46,21,25,134,145,67,44,78,69,142,94,51,46,21,48,30,68,40,28,10,8,2,53,89,18,12,6,5,2,3,0,0,0,32,12,3,2,1,6,3,3,0,0,0,43,26,2,1,1,2,1,1,0,0,0,64,38,26,1,1,0,4,2,2,0,0,0,5,5,0,88,46,153,59,94,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552382:0000:000000,27,517,04163,552382,0000,VILLAGE,Nagave T.Manor,Rural,2011,76,333,163,170,34,17,17,188,112,86,6,26,1,221,100,12,81,5,19,7,26,19,7,0,0,0,63,158,44,43,1,36,33,3,0,0,0,5,1,1,1,0,24,17,7,0,0,0,1,0,1,1,0,24,17,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,110,78,145,53,92,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552383:0000:000000,27,517,04163,552383,0000,VILLAGE,Girale,Rural,2011,222,950,489,461,124,66,58,576,378,370,41,8,6,572,271,107,265,105,6,2,3,2,1,5,4,1,218,354,184,119,65,143,113,30,2,1,1,32,9,1,1,0,0,0,0,1,0,1,5,1,0,0,0,0,0,0,1,0,1,2,2,0,1,1,0,0,0,0,0,0,0,4,3,1,327,249,374,162,212,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552384:0000:000000,27,517,04163,552384,0000,VILLAGE,Ganje,Rural,2011,386,1975,1030,945,289,163,126,1001,1160,1120,237,40,23,815,591,569,583,537,8,32,35,6,29,5,2,3,439,376,48,35,13,829,413,416,6,2,4,133,104,6,2,4,8,2,6,3,0,3,4,19,6,2,4,5,0,5,3,0,3,21,4,17,0,0,0,3,2,1,0,0,0,2,0,2,607,394,974,423,551,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552385:0000:000000,27,517,04163,552385,0000,VILLAGE,Jayshet,Rural,2011,169,820,390,430,196,94,102,229,468,345,36,123,2,352,240,228,200,145,40,83,104,36,68,19,4,15,150,202,67,49,18,242,119,123,0,0,0,32,4,60,17,43,61,22,39,0,0,0,1,1,52,16,36,51,20,31,0,0,0,1,0,1,8,1,7,10,2,8,0,0,0,1,1,0,135,94,591,255,336,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:802784:0001:000000,27,517,04163,802784,0001,WARD,Palghar (M Cl) WARD NO.-0001,Urban,2011,778,3460,1814,1646,473,243,230,2385,1404,1209,1103,195,153,2056,1058,346,927,282,131,64,181,120,61,14,11,3,756,1300,20,12,8,59,34,25,27,10,17,871,232,9,2,7,24,15,9,9,6,3,108,45,9,2,7,22,14,8,8,6,2,142,98,44,0,0,0,2,1,1,1,0,1,11,10,1,1356,1029,1075,458,617,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:802784:0002:000000,27,517,04163,802784,0002,WARD,Palghar (M Cl) WARD NO.-0002,Urban,2011,718,3115,1715,1400,472,251,221,2066,1366,1103,1016,263,182,1749,1024,342,893,210,131,132,235,121,114,28,10,18,691,1058,11,6,5,27,14,13,49,31,18,842,174,5,4,1,2,1,1,74,9,65,117,65,5,4,1,2,1,1,62,8,54,166,108,58,0,0,0,0,0,0,12,1,11,16,9,7,1261,805,1049,454,595,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:802784:0003:000000,27,517,04163,802784,0003,WARD,Palghar (M Cl) WARD NO.-0003,Urban,2011,746,2999,1601,1398,443,221,222,2131,1248,1116,1032,132,102,1751,976,272,890,226,86,46,101,71,30,31,15,16,625,1126,25,19,6,39,24,15,20,7,13,840,192,6,4,2,18,12,6,6,3,3,67,35,6,4,2,16,10,6,4,2,2,75,55,20,0,0,0,2,2,0,2,1,1,27,12,15,1230,901,868,371,497,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:802784:0004:000000,27,517,04163,802784,0004,WARD,Palghar (M Cl) WARD NO.-0004,Urban,2011,527,2402,1300,1102,278,125,153,1789,1003,868,579,135,104,1399,791,212,697,171,94,41,110,74,36,25,20,5,509,890,34,25,9,14,12,2,241,193,48,467,112,6,4,2,2,0,2,23,17,6,73,31,6,4,2,2,0,2,20,15,5,82,55,27,0,0,0,0,0,0,3,2,1,22,18,4,1066,723,613,234,379,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:802784:0005:000000,27,517,04163,802784,0005,WARD,Palghar (M Cl) WARD NO.-0005,Urban,2011,679,3067,1704,1363,465,270,195,1989,1301,1005,957,296,244,1766,992,309,805,200,187,109,222,145,77,74,42,32,712,1054,14,12,2,11,6,5,23,12,11,775,182,4,3,1,24,9,15,24,5,19,170,74,4,3,1,13,3,10,18,5,13,187,134,53,0,0,0,11,6,5,6,0,6,57,36,21,1191,798,1078,513,565,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:802784:0006:000000,27,517,04163,802784,0006,WARD,Palghar (M Cl) WARD NO.-0006,Urban,2011,677,2598,1366,1232,276,137,139,2067,1033,847,768,186,133,1565,761,272,642,205,119,67,175,114,61,11,5,6,605,960,22,20,2,35,21,14,22,14,8,587,181,5,4,1,39,23,16,9,4,5,88,45,5,4,1,35,21,14,8,4,4,127,85,42,0,0,0,4,2,2,1,0,1,6,3,3,1148,919,531,218,313,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:802784:0007:000000,27,517,04163,802784,0007,WARD,Palghar (M Cl) WARD NO.-0007,Urban,2011,546,2143,1116,1027,255,133,122,1713,803,685,621,118,51,1340,584,219,510,175,74,44,106,66,40,12,8,4,532,808,26,19,7,18,11,7,20,11,9,469,152,19,17,2,44,25,19,4,2,2,30,21,17,15,2,41,24,17,4,2,2,44,25,19,2,2,0,3,1,2,0,0,0,7,5,2,922,791,430,194,236,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:802784:0008:000000,27,517,04163,802784,0008,WARD,Palghar (M Cl) WARD NO.-0008,Urban,2011,653,2748,1501,1247,382,201,181,2021,1208,1092,1020,116,83,1540,909,299,845,247,64,52,98,54,44,18,10,8,592,948,4,3,1,63,32,31,5,3,2,807,213,5,2,3,28,14,14,0,0,0,48,35,5,2,3,21,10,11,0,0,0,72,42,30,0,0,0,7,4,3,0,0,0,11,6,5,1159,862,727,342,385,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:802784:0009:000000,27,517,04163,802784,0009,WARD,Palghar (M Cl) WARD NO.-0009,Urban,2011,708,3137,1629,1508,348,188,160,2534,1299,1224,1116,75,50,1838,970,329,936,288,34,41,67,33,34,8,1,7,659,1179,16,14,2,23,10,13,69,48,21,864,252,1,0,1,4,0,4,20,2,18,32,18,1,0,1,4,0,4,16,2,14,46,31,15,0,0,0,0,0,0,4,0,4,4,1,3,1361,1173,603,268,335,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:802784:0010:000000,27,517,04163,802784,0010,WARD,Palghar (M Cl) WARD NO.-0010,Urban,2011,342,1555,804,751,171,74,97,1262,563,513,502,50,49,992,482,81,443,70,39,11,47,38,9,3,1,2,322,670,4,3,1,0,0,0,7,2,5,438,64,0,0,0,0,0,0,1,1,0,38,11,0,0,0,0,0,0,0,0,0,47,38,9,0,0,0,0,0,0,1,1,0,2,0,2,685,577,293,119,174,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:802784:0011:000000,27,517,04163,802784,0011,WARD,Palghar (M Cl) WARD NO.-0011,Urban,2011,452,2156,1152,1004,338,170,168,1280,743,730,727,13,13,1413,648,95,638,92,10,3,13,10,3,0,0,0,504,909,1,1,0,0,0,0,2,2,0,635,92,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,13,10,3,0,0,0,0,0,0,0,0,0,0,0,0,766,514,876,386,490,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:802784:0012:000000,27,517,04163,802784,0012,WARD,Palghar (M Cl) WARD NO.-0012,Urban,2011,713,3206,1795,1411,349,193,156,2510,1369,1272,1200,97,81,1837,1114,255,1040,232,74,23,85,67,18,12,7,5,681,1156,5,4,1,34,19,15,33,30,3,987,213,4,1,3,0,0,0,12,7,5,66,15,4,1,3,0,0,0,7,5,2,74,61,13,0,0,0,0,0,0,5,2,3,7,5,2,1450,1060,696,345,351,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:802784:0013:000000,27,517,04163,802784,0013,WARD,Palghar (M Cl) WARD NO.-0013,Urban,2011,629,2508,1349,1159,342,176,166,1893,1027,943,838,84,70,1481,809,218,753,190,56,28,79,53,26,5,3,2,540,941,16,14,2,54,31,23,35,26,9,682,156,6,5,1,6,5,1,2,1,1,45,25,6,5,1,4,4,0,2,1,1,67,43,24,0,0,0,2,1,1,0,0,0,3,2,1,1082,811,615,267,348,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
